Release Type,Name,Game Title,Product Number,Version,Hardware Identifier,Marker ID,Release Date,Device Information,Compatible Peripherals,Compatible Area Symbols
Redump,"Time Gal & Ninja Hayate (Japan) (En,Ja) (Disc 1) (Time Gal)",TIMEGAL_AND_NINJA_HAYATE                                                                         For JAPAN,T-20702G,V1.003,SEGA SEGASATURN,SEGA TP T-207,19961118,CD-1/2,J,J
Redump,"Time Gal & Ninja Hayate (Japan) (En,Ja) (Disc 2) (Ninja Hayate) (3M)",TIMEGAL_AND_NINJA_HAYATE                                                                         For JAPAN,T-20702G,V1.003,SEGA SEGASATURN,SEGA TP T-207,19961118,CD-2/2,J,J
Redump,Titan Wars (Europe),TITAN WARS,T-15911H50,V1.000,SEGA SEGASATURN,SEGA TP T-159,19951204,CD-1/1,JT,E
Redump,Titan Wars (Japan),TITAN WARS,T-15903G,V1.000,SEGA SEGASATURN,SEGA TP T-159,19960123,CD-1/1,JT,J
Redump,TNN Motor Sports HardCore 4X4 (USA),HARDCORE 4X4,T-13703H,V1.002,SEGA SEGASATURN,SEGA TP T-137,19961121,CD-1/1,J,U
Redump,Tokimeki Memorial - Forever with You (Japan) (1M),TOKIMEKI_MEMORIARU_FOREVER_WITH_YOU,T-9504G,V1.060,SEGA SEGASATURN,SEGA TP T-95,19960605,CD-1/1,JM,J
Redump,Tokimeki Memorial - Forever with You (Japan) (2M),TOKIMEKI_MEMORIARU_FOREVER_WITH_YOU,T-9504G,V1.060,SEGA SEGASATURN,SEGA TP T-95,19960605,CD-1/1,JM,J
Redump,Tokimeki Memorial - Forever with You (Japan) (Special-ban) (2M),TOKIMEKI_MEMORIARU_FOREVER_WITH_YOU,T-9504G,V1.060,SEGA SEGASATURN,SEGA TP T-95,19960605,CD-1/1,JM,J
Redump,Tokimeki Memorial Drama Series Vol. 1 - Nijiiro no Seishun (Japan) (Demo),NIJIIRO NO SEISYUN SAMPLE,6106663,V1.000,SEGA SEGASATURN,SEGA TP T-95,19970516,CD-1/1,JM,J
Redump,Tokimeki Memorial Drama Series Vol. 1 - Nijiiro no Seishun (Japan),NIJIIRO NO SEISYUN,T-9522G,V1.000,SEGA SEGASATURN,SEGA TP T-95,19970523,CD-1/1,JM,JT
Redump,Tokimeki Memorial Drama Series Vol. 2 - Irodori no Love Song (Japan) (Disc 1) (2M),IRODORI NO LOVESONG,T-9529G,V1.005,SEGA SEGASATURN,SEGA TP T-95,19980224,CD-1/2,JM,JT
Redump,Tokimeki Memorial Drama Series Vol. 2 - Irodori no Love Song (Japan) (Disc 2) (2M),IRODORI NO LOVESONG,T-9529G,V1.005,SEGA SEGASATURN,SEGA TP T-95,19980224,CD-2/2,JM,JT
Redump,Tokimeki Memorial Drama Series Vol. 3 - Tabidachi no Uta (Japan) (Disc 1),TABIDACHI NO UTA,T-9532G,V1.001,SEGA SEGASATURN,SEGA TP T-95,19990210,CD-1/2,JM,JT
Redump,Tokimeki Memorial Drama Series Vol. 3 - Tabidachi no Uta (Japan) (Disc 2),TABIDACHI NO UTA,T-9532G,V1.001,SEGA SEGASATURN,SEGA TP T-95,19990210,CD-2/2,JM,JT
Redump,Tokimeki Memorial Selection - Fujisaki Shiori (Japan),TOKIMEKI MEMORIAL SELECTION FUJISAKI SHIORI,T-9517G,V1.100,SEGA SEGASATURN,SEGA TP T-95,19970214,CD-1/1,JM,JT
Redump,Tokyo Shadow (Japan) (Disc 1),TOKYO SHADOW,T-1110G,V1.002,SEGA SEGASATURN,SEGA TP T-11,19970411,CD-1/3,J,J
Redump,Tokyo Shadow (Japan) (Disc 2),TOKYO SHADOW,T-1110G,V1.002,SEGA SEGASATURN,SEGA TP T-11,19970411,CD-2/3,J,J
Redump,Tokyo Shadow (Japan) (Disc 3),TOKYO SHADOW,T-1110G,V1.002,SEGA SEGASATURN,SEGA TP T-11,19970411,CD-3/3,J,J
Redump,Tomb Raiders (Japan) (Demo),TOMB RAIDERS SMP,ST-6010G,V1.000,SEGA SEGASATURN,SEGA TP T-60,19961113,CD-1/1,J,J
Redump,Torico (Europe) (Disc 1),GEKKA MUGENTAN TTORICO,MK-81053,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19970211,CD-1/2,J,E
Redump,Torico (Europe) (Disc 2),GEKKA MUGENTAN TTORICO,MK-81053,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19970211,CD-2/2,J,E
Redump,Touge King the Spirits (Japan),Touge KING The Spirits,T-14401G,V1.003,SEGA SEGASATURN,SEGA TP T-144,19951010,CD-1/1,JS,J
Redump,Tour Party - Sotsugyou Ryokou ni Ikou (Japan) (Rev A),TOUR PARTY,T-10312G,V1.007,SEGA SEGASATURN,SEGA TP T-103,19980303,CD-1/1,JT,J
Redump,"Tower, The (Japan)",TOWER,T-21601G,V1.000,SEGA SEGASATURN,SEGA TP T-216,19960129,CD-1/1,J,J
Redump,Tutankhamen no Nazo - A.N.K.H (Japan) (Disc 1),TUTANKAMEN NO NAZO ANKH,T-35601G,V1.001,SEGA SEGASATURN,SEGA TP T-356,19971001,CD-1/2,J,J
Redump,Tutankhamen no Nazo - A.N.K.H (Japan) (Disc 2),TUTANKAMEN NO NAZO ANKH,T-35601G,V1.001,SEGA SEGASATURN,SEGA TP T-356,19971001,CD-2/2,J,J
Redump,"UEFA Euro 96 - England (Europe) (En,Fr,De,Es,It,Pt)",EURO 96,MK-81180,V6.200,SEGA SEGASATURN,SEGA ENTERPRISES,19960430,CD-1/1,JT,E
Redump,Ultraman Zukan 2 (Japan),ULTRAMAN ZUKAN02,T-25502G,V1.000,SEGA SEGASATURN,SEGA TP T-255,19971022,CD-1/1,JP,J
Redump,Ultraman Zukan 3 (Japan),ULTRAMAN ZUKAN03,T-25505G,V1.000,SEGA SEGASATURN,SEGA TP T-255,19980503,CD-1/1,JP,J
Redump,Umanari 1 Furlong Theater (Japan),UMANARI 1 FAR LONG THEATER,T-35001G,V1.001,SEGA SEGASATURN,SEGA TP T-350,19971022,CD-1/1,J,J
Redump,Universal Nuts (Japan),UNIVERSAL NUTS,T-36202G,V1.002,SEGA SEGASATURN,SEGA TP T-362,19971024,CD-1/1,J,J
Redump,Uno DX (Japan),UNO DX,T-26414G,V1.001,SEGA SEGASATURN,SEGA TP T-264,19971213,CD-1/1,J,J
Redump,"Unsolved, The (Japan) (Disc 1)",UNSOLVED001    1,T-7017G,V1.002,SEGA SEGASATURN,SEGA TP T-70,19970319,CD-1/3,J,J
Redump,"Unsolved, The (Japan) (Disc 2)",UNSOLVED001    1,T-7017G,V1.002,SEGA SEGASATURN,SEGA TP T-70,19970319,CD-2/3,J,J
Redump,"Unsolved, The (Japan) (Disc 3)",UNSOLVED001    1,T-7017G,V1.002,SEGA SEGASATURN,SEGA TP T-70,19970319,CD-3/3,J,J
Redump,Valora Valley Golf (Europe),Valora Valley Golf,T-2303H-50,V1.000,SEGA SEGASATURN,SEGA TP T-23,19951102,CD-1/1,J,E
Redump,Valora Valley Golf (USA),Valora Valley Golf,T-2303H,V1.000,SEGA SEGASATURN,SEGA TP T-23,19951101,CD-1/1,J,U
Redump,Vampire Hunter - Darkstalkers' Revenge (Japan) (1M),VAMPIRE HUNTER,T-1202G,V1.000,SEGA SEGASATURN,SEGA TP T-12,19960128,CD-1/1,J,JT
Redump,"Vampire Hunter - Darkstalkers' Revenge (Japan) (2M, 4M)",VAMPIRE HUNTER,T-1202G,V1.000,SEGA SEGASATURN,SEGA TP T-12,19960128,CD-1/1,J,JT
Redump,Vampire Hunter - Darkstalkers' Revenge (Japan) (3M),VAMPIRE HUNTER,T-1202G,V1.000,SEGA SEGASATURN,SEGA TP T-12,19960128,CD-1/1,J,JT
Redump,"Vampire Hunter - Darkstalker's Revenge (Japan) (En,Ja) (Demo)",VAMPIRE HUNTER,T-1202G,V0.001,SEGA SEGASATURN,SEGA TP T-12,19950825,CD-1/1,J,JT
Redump,Vandal Hearts - Ushinawareta Kodai Bunmei (Japan),VANDAL-HEARTS,T-9526G,V1.200,SEGA SEGASATURN,SEGA TP T-95,19971009,CD-1/1,J,J
Redump,Vatlva (Japan) (Demo),VATLVA,T-31501G,V0.610,SEGA SEGASATURN,SEGA TP T-315,19960923,CD-1/1,JAST,J
Redump,Victory Boxing (Europe) (Demo),THE KING OF BOXING/VICTORY BOXING,T-6005H-50,1.0ED,SEGA SEGASATURN,SEGA TP T-60,19951002,CD-1/1,J,E
Redump,Victory Boxing (Europe),THE KING OF BOXING/VICTORY BOXING,T-6005H-50,1.02E,SEGA SEGASATURN,SEGA TP T-60,19951006,CD-1/1,J,E
Redump,Virtua Fighter CG Portrait Collection (Europe),VF CG COLLECTION,610-6083,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19950803,CD-1/1,J,E
Redump,Virtua Fighter CG Portrait Collection (Japan),VF CG COLLECTION,GS-9001,V1.100,SEGA SEGASATURN,SEGA ENTERPRISES,19950516,CD-1/1,J,J
Redump,Virtua Fighter CG Portrait Series - The Final - Dural (Japan),VFCG DURAL,GS-9073,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19960306,CD-1/1,J,JT
Redump,Virtua Fighter CG Portrait Series Vol. 1 - Sarah Bryant (Japan) (1M),VFCG SARAH,GS-9062,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19951013,CD-1/1,J,JT
Redump,Virtua Fighter CG Portrait Series Vol. 1 - Sarah Bryant (Japan) (Rev A),VFCG SARAH,GS-9062,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19951025,CD-1/1,J,JT
Redump,Virtua Fighter CG Portrait Series Vol. 10 - Jeffry McWild (Japan) (4M),VFCG JEFFRY,GS-9072,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19960122,CD-1/1,J,JT
Redump,Virtua Fighter CG Portrait Series Vol. 2 - Jacky Bryant (Japan) (Rev A),VFCG JACKY,GS-9064,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19951025,CD-1/1,J,JT
Redump,Virtua Fighter CG Portrait Series Vol. 2 - Jacky Bryant (Japan),VFCG JACKY,GS-9064,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19951013,CD-1/1,J,JT
Redump,Virtua Fighter CG Portrait Series Vol. 3 - Akira Yuki (Japan) (2M),VFCG AKIRA,GS-9065,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19951117,CD-1/1,J,JT
Redump,Virtua Fighter CG Portrait Series Vol. 4 - Pai Chan (Japan) (2M),VFCG PAI,GS-9066,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19951117,CD-1/1,J,JT
Redump,Virtua Fighter CG Portrait Series Vol. 4 - Pai Chan (Japan) (3M),VFCG PAI,GS-9066,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19951117,CD-1/1,J,JT
Redump,Virtua Fighter CG Portrait Series Vol. 5 - Wolf Hawkfield (Japan),VFCG WOLF,GS-9068,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19951113,CD-1/1,J,JT
Redump,Virtua Fighter CG Portrait Series Vol. 6 - Lau Chan (Japan) (4M),VFCG LAU,GS-9069,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19951113,CD-1/1,J,JT
Redump,Virtua Fighter CG Portrait Series Vol. 7 - Shun Di (Japan) (2M),VFCG SHUN,GS-9070,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19951218,CD-1/1,J,JT
Redump,Virtua Fighter CG Portrait Series Vol. 8 - Lion Rafale (Japan) (2M),VFCG LION,GS-9071,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19951218,CD-1/1,J,JT
Redump,Virtua Fighter CG Portrait Series Vol. 9 - Kage Maru (Japan) (2M),VFCG KAGE,GS-9067,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19960122,CD-1/1,J,JT
Redump,"Virtua Photo Studio - Cameraman Simulation (Japan) (1M, 2M)",VIRTUA PHOTO STUDIO,T-8103G,V1.100,SEGA SEGASATURN,SEGA TP T-81,19960301,CD-1/1,J,J
Redump,Virtuacall S (Japan) (Disc 1) (Game Honpen),VIRTUACALLS,T-19718G,V1.003,SEGA SEGASATURN,SEGA TP T-197,19980911,CD-1/2,JME,J
Redump,Virtuacall S (Japan) (Disc 2) (Shokai Gentei Yobikake-kun),VIRTUACALLS,T-19718G,V1.003,SEGA SEGASATURN,SEGA TP T-197,19980911,CD-2/2,JME,J
Redump,Virtual Mahjong 2 - My Fair Lady (Japan),MY FAIR LADY VIRTUAL MAJYONG2,T-2207G,V1.004,SEGA SEGASATURN,SEGA TP T-22,19981103,CD-1/1,J,J
Redump,VirtuaNavi V2.00 Version Up CD (Japan),HITACHI VIRTUANAVI V2.00        T-17809G        V2.00,SEGAVIEWER,V2.000,SEGA SEGASATURN,SEGA ENTERPRISES,19960722,CD-1/1,J,J
Redump,Virus (Japan) (Demo),VIRUS DEMO,6106680,V1.100,SEGA SEGASATURN,SEGA TP T-143,19970616,CD-1/1,JM,J
Redump,Virus (Japan) (Disc 1),VIRUS,T-14304G,V1.001,SEGA SEGASATURN,SEGA TP T-143,19970708,CD-1/3,JM,J
Redump,Virus (Japan) (Disc 2),VIRUS,T-14304G,V1.001,SEGA SEGASATURN,SEGA TP T-143,19970708,CD-2/3,JM,J
Redump,Virus (Japan) (Disc 3),VIRUS,T-14304G,V1.001,SEGA SEGASATURN,SEGA TP T-143,19970708,CD-3/3,JM,J
Redump,Voice Fantasia S - Ushinawareta Voice Power (Japan) (Disc 1),VOICE FANTASIA S,T-16706G,V1.002,SEGA SEGASATURN,SEGA TP T-167,19970616,CD-1/2,J,J
Redump,Voice Fantasia S - Ushinawareta Voice Power (Japan) (Disc 2) (Premium CD-ROM),VOICE FANTASIA S,T-16706G,V1.001,SEGA SEGASATURN,SEGA TP T-167,19970602,CD-2/2,J,J
Redump,Voice Idol Maniacs - Pool Bar Story (Japan) (Disc 2),VOICE IDOL,T-1312G,V1.001,SEGA SEGASATURN,SEGA TP T-13,19970219,CD-2/2,J,J
Redump,VR Golf '97 (USA),VR GOLF,T-12518H,V1.100,SEGA SEGASATURN,SEGA TP T-125,19961030,CD-1/1,JT,U
Redump,VR Soccer (USA),VR SOCCER,T-12517H,V1.002,SEGA SEGASATURN,SEGA TP T-125,19961023,CD-1/1,J,U
Redump,Wachenroeder (Japan),WACHENRODER,GS-9183,V1.005,SEGA SEGASATURN,SEGA ENTERPRISES,19980701,CD-1/1,J,JT
Redump,Waialae no Kiseki - Extra 36 Holes (Japan),Waialae C.C.,T-11402G,V1.001,SEGA SEGASATURN,SEGA TP T-114,19961227,CD-1/1,JT,J
Redump,Waku Waku Puyo Puyo Dungeon (Japan) (3M),WAKUPUYODUNGEON,T-6608G,V1.001,SEGA SEGASATURN,SEGA TP T-66,19980226,CD-1/1,J,J
Redump,Waku Waku Puyo Puyo Dungeon (Japan) (4M),WAKUPUYODUNGEON,T-6608G,V1.001,SEGA SEGASATURN,SEGA TP T-66,19980226,CD-1/1,J,J
Redump,Waku Waku Puyo Puyo Dungeon (Japan) (Demo),WAKUPUYODUNGEON,6106895,V1.000,SEGA SEGASATURN,SEGA TP T-66,19980304,CD-1/1,J,J
Redump,Waku^2 Monster (Japan),WAKUWAKU-MONSTER,T-16608G,V1.001,SEGA SEGASATURN,SEGA TP T-16608G,19980506,CD-1/1,J,J
Redump,WanChai Connection (Japan) (Disc A),WANCHAI CONNECTION VOL.1,GS-9007,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19941030,CART16M,J,JT
Redump,"WanChai Connection (Japan) (Disc B) (3A, 3C)",WANCHAI CONNECTION VOL.2,GS-9007,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19941029,CART16M,J,JT
Redump,Wangan Dead Heat + Real Arrange (Japan) (Disc 1),WANGAN DEADHEAT PLUS REAL ARRANGE,T-9103G,V1.000,SEGA SEGASATURN,SEGA TP T-91,19960701,CD-1/2,JS,J
Redump,Wangan Dead Heat + Real Arrange (Japan) (Disc 2) (Addition),WANGAN DEADHEAT PLUS REAL ARRANGE,T-9103G,V1.001,SEGA SEGASATURN,SEGA TP T-91,19960716,CD-2/2,JS,J
Redump,Wara Wara Wars - Gekitou! Daigundan Battle (Japan),WARAWARA WARS,T-21507G,V1.000,SEGA SEGASATURN,SEGA TP T-215,19970324,CD-1/1,J,J
Redump,"WarCraft II - The Dark Saga (Europe) (En,Fr,De,Es,It)",WARCRAFT II,T-5023H-50,V1.000,SEGA SEGASATURN,SEGA TP T-50,19970722,CD-1/1,J,E
Redump,WarCraft II - The Dark Saga (Japan),WARCRAFT II,T-10623G,V1.000,SEGA SEGASATURN,SEGA TP T-106,19970927,CD-1/1,J,J
Redump,WarCraft II - The Dark Saga (USA),WARCRAFT II,T-5023H,V1.000,SEGA SEGASATURN,SEGA TP T-50,19970722,CD-1/1,J,U
Redump,Welcome House (Japan),WELCOME HOUSE,T-15027G,V1.001,SEGA SEGASATURN,SEGA TP T-150,19970417,CD-1/1,J,J
Redump,Wheel's (Japan),WHEEL,610609201,V1.000,SEGA SEGASATURN,SEGA TP T-21,19950911,CD-1/1,J,J
Redump,Whizz (Europe),WHIZZ,T-9515H-50,V1.000,SEGA SEGASATURN,SEGA TP T-095,19961019,CD-1/1,JAT,E
Redump,Whizz (Japan),WHIZZ,T-36102G,V1.000,SEGA SEGASATURN,SEGA TP T-361,19970808,CD-1/1,J,J
Redump,Winning Post (USA),Winning Post,T-7602H,V1.000,SEGA SEGASATURN,SEGA TP T-76,19951227,CD-1/1,JM,U
Redump,Winning Post 2 - Final '97 (Japan),Winning Post 2 Final 97,T-7647G,V1.000,SEGA SEGASATURN,SEGA TP T-76,19970807,CD-1/1,J,J
Redump,Winning Post 2 - Program '96 (Japan),Winning Post 2 Program 96,T-7620G,V1.000,SEGA SEGASATURN,SEGA TP T-76,19960804,CD-1/1,JM,J
Redump,Winning Post 2 (Japan) (2M),Winning Post 2,T-7612G,V1.001,SEGA SEGASATURN,SEGA TP T-76,19960221,CD-1/1,J,J
Redump,Winning Post 2 (Japan) (Rev A) (10M),Winning Post 2,T-7612G,V2.000,SEGA SEGASATURN,SEGA TP T-76,19960523,CD-1/1,J,J
Redump,Winning Post 3 - Program '98 (Japan),WINNING POST 3 PROGRAM 98,T-7671G,V1.000,SEGA SEGASATURN,SEGA TP T-76,19981014,CD-1/1,J,J
Redump,Winning Post 3 (Japan) (2M),WINNING POST 3,T-7660G,V1.000,SEGA SEGASATURN,SEGA TP T-76,19980218,CD-1/1,J,J
Redump,Winning Post 3 (Japan) (3M),WINNING POST 3,T-7660G,V1.000,SEGA SEGASATURN,SEGA TP T-76,19980218,CD-1/1,J,J
Redump,Winning Post EX (Japan),Winning Post EX,T-7606G,V1.000,SEGA SEGASATURN,SEGA TP T-76,19950705,CD-1/1,JM,J
Redump,Wipeout 2097 (Europe) (Demo),WIPEOUT-2 DEMO,T-6106698,V0.900,SEGA SEGASATURN,SEGA TP T-113,19970704,CD-1/1,JSE,E
Redump,With You - Mitsumeteitai (Japan) (Disc 1),WITHYOU,T-20117G,V1.000,SEGA SEGASATURN,SEGA TP T-201,19990614,CD-1/2,J,J
Redump,With You - Mitsumeteitai (Japan) (Disc 2),WITHYOU,T-20117G,V1.000,SEGA SEGASATURN,SEGA TP T-201,19990614,CD-2/2,J,J
Redump,Wizardry Nemesis - The Wizardry Adventure (Japan) (Disc 1),WIZARDRY NEMESIS,T-37001G,V1.000,SEGA SEGASATURN,SEGA TP T-370,19971130,CD-1/2,J,J
Redump,Wizardry Nemesis - The Wizardry Adventure (Japan) (Disc 2),WIZARDRY NEMESIS,T-37001G,V1.000,SEGA SEGASATURN,SEGA TP T-370,19971130,CD-2/2,J,J
Redump,Wizard's Harmony 2 (Japan) (1M),WIZARDS HARMONY2,T-22004G,V1.002,SEGA SEGASATURN,SEGA TP T-220,19971107,CD-1/1,JM,J
Redump,Wizard's Harmony 2 (Japan) (2M),WIZARDS HARMONY2,T-22004G,V1.002,SEGA SEGASATURN,SEGA TP T-220,19971107,CD-1/1,JM,J
Redump,"World Advanced Daisenryaku - Koutetsu no Senpuu (Japan) (1M, 4M)",WORLD ADVANCED DAISENRYAKU,GS9025,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19950824,CD-1/1,JM,JT
Redump,World Advanced Daisenryaku - Koutetsu no Senpuu (Japan) (2M),WORLD ADVANCED DAISENRYAKU,GS9025,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19950824,CD-1/1,JM,JT
Redump,World Advanced Daisenryaku - Koutetsu no Senpuu (Japan) (Rev A) (10M),WORLD ADVANCED DAISENRYAKU,GS-9025,V2.000,SEGA SEGASATURN,SEGA ENTERPRISES,19951227,CD-1/1,JM,JT
Redump,World Advanced Daisenryaku - Sakusen File (Japan) (1M),WORLD ADVANCED DAISENRYAKU SAKUSEN FILE,GS-9082,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,1996 2 2,CD-1/1,JM,JT
Redump,World Advanced Daisenryaku - Sakusen File (Japan) (2M),WORLD ADVANCED DAISENRYAKU SAKUSEN FILE,GS-9082,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,1996 2 2,CD-1/1,JM,JT
Redump,World Cup '98 France - Road to Win (Japan),WORLDCUP98/     FRANCE/         Road to Win,GS-9196,V1.001,SEGA SEGASATURN,SEGA ENTERPRISES,19980513,CD-1/1,JTE,J
Redump,"World Cup Golf - In Hyatt Dorado Beach (Japan) (En,Ja)",WORLD CUP GOLF,T-7301G,V1.002,SEGA SEGASATURN,SEGA TP T-073,19960214,CD-1/1,J,J
Redump,World Cup Golf - Professional Edition (Europe) (1S),WORLD CUP GOLF,T-7903H50,V1.001,SEGA SEGASATURN,SEGA TP T-079,19951027,CD-1/1,JAT,E
Redump,World Cup Golf - Professional Edition (Europe) (3S),WORLD CUP GOLF,T-7903H50,V1.001,SEGA SEGASATURN,SEGA TP T-079,19951027,CD-1/1,JAT,E
Redump,World Cup Golf - Professional Edition (France),WORLD CUP GOLF,T-7903H09,V1.000,SEGA SEGASATURN,SEGA TP T-079,19951114,CD-1/1,J,E
Redump,World Cup Golf - Professional Edition (Germany) (Rev A),WORLD CUP GOLF,T-7903H18,V1.001,SEGA SEGASATURN,SEGA TP T-079,19960401,CD-1/1,J,E
Redump,World Cup Golf - Professional Edition (USA) (RE2),WORLD CUP GOLF,T-7903H,V1.002,SEGA SEGASATURN,SEGA TP T-079,19951121,CD-1/1,J,U
Redump,World League Soccer '98 (Europe),WLS98,MK-81181,V1.003,SEGA SEGASATURN,SEGA ENTERPRISES,19980430,CD-1/1,JA,E
Redump,World Series Baseball (Europe),World Series     BASEBALL,MK-81109,V1.005,SEGA SEGASATURN,SEGA ENTERPRISES,19950901,CD-1/1,J,E
Redump,World Series Baseball (USA),World Series     BASEBALL,MK-81109,V1.003,SEGA SEGASATURN,SEGA ENTERPRISES,19950825,CD-1/1,J,U
Redump,World Series Baseball 98 (USA),WORLD SERIES    BASEBALL 98,MK-81127,V1.006,SEGA SEGASATURN,SEGA ENTERPRISES,19970612,CD-1/1,J,U
Redump,World Series Baseball II (Europe),World Series    BASEBALL 2,MK-81113,V1.003,SEGA SEGASATURN,SEGA ENTERPRISES,19960911,CD-1/1,J,E
Redump,World Series Baseball II (Japan),World Series    BASEBALL 2,GS-9120,V1.008,SEGA SEGASATURN,SEGA ENTERPRISES,19960919,CD-1/1,J,J
Redump,World Series Baseball II (USA) (1S),World Series    BASEBALL 2,MK-81113,V1.001,SEGA SEGASATURN,SEGA ENTERPRISES,19960801,CD-1/1,JE,U
Redump,World Series Baseball II (USA) (2S),World Series    BASEBALL 2,MK-81113,V1.001,SEGA SEGASATURN,SEGA ENTERPRISES,19960801,CD-1/1,JE,U
Redump,"Worldwide Soccer '98 (USA) (En,Fr,Es)",WWS 98,MK-81123,V1.001,SEGA SEGASATURN,SEGA ENTERPRISES,19971023,CD-1/1,JT,U
Redump,Worms (Europe),WORMS,T-16403H,V1.000,SEGA SEGASATURN,SEGA TP T-164,19951107,CD-1/1,J,E
Redump,Worms (Japan),WORMS,T-22404G,V1.001,SEGA SEGASATURN,SEGA TP T-224,19970127,CD-1/1,J,J
Redump,Worms (USA),WORMS,T-16403H,V1.000,SEGA SEGASATURN,SEGA TP T-164,19960125,CD-1/1,J,U
Redump,WWF WrestleMania - The Arcade Game (Europe) (Demo),GAME SAMPLE,T-99901G,V1.000,SEGA SEGASATURN,SEGA TP T-999,19950418,CD-1/1,J,JTUBKAEL
Redump,X Japan - Virtual Shock 001 (Japan) (3M),X-JAPAN CD-ROM,GS-9023,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,1995-09-,09 CD1/1,J,J
Redump,X Japan - Virtual Shock 001 (Japan) (4M),X-JAPAN CD-ROM,GS-9023,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,1995-09-,09 CD1/1,J,J
Redump,"Yakyuuken Special, The - Kon'ya wa 12-kaisen!! (Japan) (1M)",THE YAKYUUKEN   SPECIAL KONYA HA12 KAISEN,T-21901G,V1.001,SEGA SEGASATURN,SEGA TP T-219,19950619,CD-1/1,J,J
Redump,Yellow Brick Road (Japan) (3M),Yellow Brick Road,T-8109G,V1.300,SEGA SEGASATURN,SEGA TP T-81,19960726,CD-1/1,J,J
Redump,Yoshimura Shougi (Japan),YOSIMURASYOGI,T-9531G,V1.001,SEGA SEGASATURN,SEGA TP T-95,19980204,CD-1/1,JM,J
Redump,Yoshiyuki Sadamoto Illustrations (Japan),SADAMOTO        YOSHIYUKI       ILLUSTRATIONS,T-35102G,V1.001,SEGA SEGASATURN,SEGA TP T-351,19971013,CD-1/1,J,J
Redump,Yumimi Mix Remix (Japan) (Demo),YUMIMI_REMIX_SHP,ST-4501G,V1.000,SEGA SEGASATURN,SEGA TP T-45,19950613,CD-1/1,J,J
Redump,Yumimi Mix Remix (Japan),YUMIMI_REMIX,T-4501G,V1.200,SEGA SEGASATURN,SEGA TP T-45,19950530,CD-1/1,JM,J
Redump,Yu-No - Konoyo no Hate de Koi o Utau Shoujo (Japan) (Disc A),YUNO,T-28004G,V1.002,SEGA SEGASATURN,SEGA TP T-280,19971023,CD-1/3,JM,J
Redump,Yu-No - Konoyo no Hate de Koi o Utau Shoujo (Japan) (Disc B),YUNO,T-28004G,V1.002,SEGA SEGASATURN,SEGA TP T-280,19971023,CD-2/3,JM,J
Redump,Yu-No - Konoyo no Hate de Koi o Utau Shoujo (Japan) (Disc C),YUNO,T-28004G,V1.002,SEGA SEGASATURN,SEGA TP T-280,19971023,CD-3/3,JM,J
Redump,Yuukyuu Gensoukyoku (Japan) (Alt),YUKYU GENSOKYOKU,T-27804G,V1.001,SEGA SEGASATURN,SEGA TP T-278,19970606,CD-1/1,J,J
Redump,Yuukyuu Gensoukyoku (Japan) (Demo),YUUKYUUGENSOUKYOKU/SAMPLE,6106602,V1.000,SEGA SEGASATURN,SEGA TP T-278,19970420,CD-1/1,JT,J
Redump,Yuukyuu Gensoukyoku (Japan),YUKYU GENSOKYOKU,T-27804G,V1.001,SEGA SEGASATURN,SEGA TP T-278,19970606,CD-1/1,J,J
Redump,Yuukyuu Gensoukyoku 2nd Album (Japan) (2M),YUKYU           GENSOUKYOKU 2ND,T-27807G,V1.001,SEGA SEGASATURN,SEGA TP T-278,19980226,CD-1/1,J,J
Redump,Yuukyuu Gensoukyoku 2nd Album (Japan) (Demo),YUKYU 2 DEMO,6106842,V1.000,SEGA SEGASATURN,SEGA TP T-278,19971202,CD-1/1,J,J
Redump,Yuukyuu Gensoukyoku 2nd Album (Japan),YUKYU           GENSOUKYOKU 2ND,T-27807G,V1.001,SEGA SEGASATURN,SEGA TP T-278,19980226,CD-1/1,J,J
